页码,微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数
9,4910789960144720,N4wHa0BEc,上海虹口,2023-06-09 18:37:07,【高科技加持，沉浸感满满！这个剧场开业啦！就在北外滩金茂时尚生活中心→】火山喷发、地下瀑布、激光勘探……近日，一场属于孩子们的视听盛宴在新落成的北外滩金茂时尚生活中心东区WWAC奇观剧场拉开了演出的序幕。WWAC奇观剧场也成为了虹口区内又一处备受瞩目的综合类演出场所。 ,0,0,0
9,4910786507703170,N4wBAwjWG,毒家说,2023-06-09 18:23:24,刚刚看完《变形金刚超能勇士崛起》，就不给大家透露剧情了。反正挺钢铁侠的～  这次首映是红魔带着去看的，因为它家不是有一个红魔8Pro+变形金刚领袖版限量典藏嘛，一拍即合！还是个4D影院，沉浸感拉满，影院的座位会动，根据电影剧情的进展，还会喷水，喷气，增加体验感。  这款手机是16+512GB的，另 ...全文,22,54,279
10,4910782687221543,N4wvquiEv,兔琪爱吃蘑菇吖,2023-06-09 18:08:13,大家好，刚到学校，影音效果太震撼了剧情沉浸感也一绝我属于拉文克劳 ,0,0,0
10,4910683616970483,N4tVDtfl9,錦衣夜行焱十一,2023-06-09 11:34:33,小淘气来啦！超级期待片子那种沉浸感满满的体验感！紧张刺激好像过山车！,20,1,32
10,4910735320945227,N4vh23XTB,中国基金报,2023-06-09 15:00:00,【探馆文博会|沉浸感拉满 数字艺术秒“出圈”观众体验:展厅充满文化氛围】 6月8日，第十九届文博会现场，紫荆文化集团展厅以中国山水渐变的唯美帷幔布局而成，充分利用多媒体、互动投影等数字化技术，让观众沉浸式体验艺术作品，成为打卡热点。观展观众表示：“印象深刻，充满文化氛围！” ...全文,0,0,0
10,4910735136132385,N4vgJpJjr,胖子家的,2023-06-09 14:59:16,首先，我不觉得这是天花板，不是说不好，而是可以更好。比如节奏、台词文本密度还是弱了些，会走神。我理解的天花板，应该有包裹观众的能量，有人剧一体的沉浸感。 不知道是不是平时耳机用多了，坐在靠后的座位有时候会听不清台词。记得之前看《十三邀》冯远征那期，排练的时候他会一直在台下请演员重 ...全文,0,0,1
10,4910718979411284,N4uQFDuiU,Linkxyc,2023-06-09 13:55:04,1、平面和3D是一个维度的概念 2、沉浸感是另一个维度的概念：电影院关灯就比开灯时更有沉浸感 ,0,0,0
10,4910698670592687,N4ujV2ubt,君-T,2023-06-09 12:34:22,变形金刚：超能勇士崛起 Transformers: Rise of the Beasts (2023) 我的评分： #电影变形金刚：超能勇士崛起#大黄蜂小可爱又见面啦！IMAX厅看首映，首先那个音效震感真的很绝，爆炸声、汽车飞机的轰鸣声好像就在身边响的，沉浸感十足。虽然已经是第七部了，但是汽车人变身时还是很让 ...全文,0,0,1
10,4910692145303364,N4u9omfE8,饼尔卑斯,2023-06-09 12:08:26,星轨这次更新的博物馆经营小游戏真不错，和贝洛伯格融入的恰如其分，增加角色扮演的沉浸感，结合银狼的文案，这次1.1更新方方面面都让我感觉很喜欢，是热爱游戏的人做出来的游戏。 ,0,0,0
10,4910647382639062,N4sZcb4xw,湖南卫视,2023-06-09 09:10:34,#全员加速中世界观# 多元异度空间的绝美空镜照来袭！充满数智化的加速之城，还有沉浸感超强的虚拟社区，是两个世界碰撞出的新鲜篇章，也是勇敢智慧造就的精彩世界。6月10日起每周六18:00@芒果TV @咪咕视频 上线、22:00@湖南卫视 播出，一起开启挑战。#全员加速中# ,1431,541,7486
10,4910679251486468,N4tOB6eHi,失地农民的日志薄,2023-06-09 11:17:12,为了今晚的盛典真是下足功夫。采购的手机转投影的视频线已到了，感谢JD的快捷服务。不想抱着手机或小平板搞，要增加视听盛宴的沉浸感，假装正在鲜花盛开的新疆草原。为保证音视频同步，须把手机的数字信号先传输到投影仪，音频信号再转到数字转盘。回家还要继续搞。 ,0,0,0
10,4910669591220502,N4tz157vw,宝石流星夜,2023-06-09 10:38:49,废土戴耳机听沉浸感简直绝了 背景好几层旋律 太好听了吧 ,0,0,1
11,4910664109786363,N4tqaF3Sz,见雪深埋大千,2023-06-09 10:17:02,真的好喜欢青花，听着有一种沉浸感 ,0,0,0
11,4910553774162527,N4qydhsRx,用户6228464000,2023-06-09 02:58:36,#汽车人巨无霸强强联手#变形金刚：超能勇士崛起，8.5分强烈推荐 🌅 画面，特效真的很炸裂，沉浸感强  📚 剧本，经典好莱坞爆米花电影，很适合亲子观看 ,0,0,0
11,4910521868881287,N4pIKBgqz,Archer_ys,2023-06-09 00:51:49,#塞尔达传说##塞尔达传说王国之泪#塞尔达传说 在152个神庙和120个树根被点亮后，小盖终于迎来了灾厄林克最终剧情沉浸感很强，好想在打败盖侬的海拉鲁大地上继续游戏啊，看看没有瘴气侵扰的王城，去地下肆意地挖矿，再去空岛转几个扭蛋，和塞尔达把普尔亚平板内存拍满公主骑士与魔 ...全文,3,15,23
11,4910511064613169,N4prkjm5X,爱自己呀f,2023-06-09 00:08:52,#重返未来1999公测##重返未来1999#  @重返未来1999 游戏的背景故事设定在了1999年，讲述的是玩家操控的主人公维尔汀，在一场神秘的暴雨下不断的时光回溯，寻找各种各样的神秘学家。这种题材本就非常吸引人的眼球，加上游戏非常出彩的画质与live2D的剧情展现，使得这段故事相当有沉浸感。 ,0,0,0
11,4910510523289855,N4pqsdNQb,韶光岛屿_,2023-06-09 00:06:44,##音乐剧嗜血博士#  《嗜血博士》2023.6.8 【今日卡司】杨皓晨 汤佳明 钱安琪  repo: 感谢最尊贵的朋友赠票~ 舞美灯光效果不错，沉浸感很足，十分符合这个剧名和设定，但是这个剧情我着实是不太理解，需要二刷复盘才能捋清楚。歌不错，但是今天唱的有些不尽如人意，可能是音响不太行，演员如果距离太远 ...全文,0,0,1
11,4910509034571152,N4po3jbag,UCG一刀,2023-06-09 00:00:49,#变形金刚:超能勇士崛起# 首日午夜场，一进影厅，屏幕上并没有在放广告和预告片，而是一张静帧海报，这个沉浸感不太一样了 ,0,14,8
11,4910508366628205,N4pmYrOix,喜啊喜糖糖_,2023-06-08 23:58:10,这期女推真是沉浸感拉满，瘆得慌吓死我了 还好我不再需要夜里支撑发布了，否则我该怎么面对一个人加班 还有小田和桐姐胆子也太大了，尤其是小田，露着两全是肌肉的小胳膊挡在前面，安全感满满 ,0,0,0
11,4910496258465474,N4p3rzwfU,专业小趴菜考古所,2023-06-08 23:10:03,电影清单9:《1917》 是一战的背景，据说导演是用一镜到底拍的，比较有沉浸感～难怪获得了奥斯卡最佳摄影 有几个镜头是我这种门外汉也直呼哇塞的程度 “花香掩盖得了尸体的恶臭，却掩盖不了战火的硝烟”从绿茵草地一步步走到压抑的战壕再到炮火乱飞的死亡前线……不得不说，6哈哈哈 是战争电影爱好者必 ...全文,0,0,0
11,4910496068670768,N4p38AnF6,豆颗,2023-06-08 23:09:18,今天的音乐会沉浸感有点差，返场曲目才找到状态 北京·国家大剧院 ,1,1,2
11,4910479497501882,N4oCpvtA6,居大大的小可耐,2023-06-08 22:03:27,#朱一龙消失的她#  🍊   #朱一龙何非#   《消失的她》发布主演朱一龙@朱一龙 颓废妆容幕后揭秘。片中朱一龙为呈现“何非”的颓废状态，没打底，用美黑水涂，角色塑造沉浸感满满！  淘票票的微博视频 ,0,111,0
12,4910477908380738,N4ozQzadc,养了一个月亮448,2023-06-08 21:57:08,是不是穿着礼服听会更有沉浸感 ,0,0,6
12,4910460497562913,N4o7LvJst,杏干点心Tomosane,2023-06-08 20:47:57,感谢黑手借我的vr，今天终于试了一个vr游戏，流程30分钟的克苏鲁有声小说，配上vr后沉浸感拉满，最后结尾那块属实是震了一下，推荐试试。 ,1,6,0
12,4910450171185397,N4nR74Ynj,拯救者电竞手机平板,2023-06-08 20:06:55,关于平板游戏体验上，你经常会遇到的问题是啥呢？ ①平板握持体验不便，游玩过程总卡手 ②总体散热不太行，开荒两局就烫到没法握 ③扬声器与力回馈乏味，还是缺点沉浸感 这些问题，拯救者Y700大概都能解决 或者，你还有其他更多问题？评论区告诉我吧 #拯救者2022##拯救者Y700游戏8寸平板# ...全文,0,8,13
12,4910446937112710,N4nLTtQl8,一财网,2023-06-08 19:54:03,打造“数字科技式”沉浸感，上海展区在文博会中赚足“眼球” 打造“数字科技式”沉浸感，上海展区在文博会中赚足“眼球” ,0,0,0
12,4910419359834154,N4n3pFgjo,Healer星空,2023-06-08 18:04:29,这一期漂亮的战斗沉浸感可以的，感觉得到嘉宾们都很沉浸在小朋友的状态里，跟小朋友的互动也超级可爱，这一期主打的就是一个萌翻全场吧。 ,0,0,0
12,4910418239426420,N4n1BDyf2,海信激光电视,2023-06-08 18:00:02,沉浸感十足的护眼大屏，白天夜晚都好看的绚丽画面，余音绕梁的绝佳立体音效…… #海信激光电视#以更细腻的画面，更绚丽的色彩，升级您的视界新体验！ 点击视频，一键解锁#百吋大屏 就选海信激光电视的N个理由#↓ 海信激光电视的微博视频 ,15,15,18
12,4910398408493695,N4mvCzDB5,日本昊宇,2023-06-08 16:41:14,回复@Bijunjunjin:太对了。没沉浸感。东京迪士尼就是清扫员都会营造一种沉浸感。,0,0,0
12,4910320524725346,N4ku0jPhg,撷诗,2023-06-08 11:31:45,刘诗诗 🌸 时尚芭莎·《行走天地，得见自己》  她更乐意兴致勃勃地描述片场的沉浸感，甚至同理心于武术指导的“一行字拍七天”的难度。她甚至没意识到该去讲一讲武打多么有难度，打出来多好看，在她的意识里，只有沉浸、学习和“做到了”的欣喜，以及“差那么一点”的意犹未尽。  @刘诗诗 期 ...全文,28,150,512
12,4910384429140448,N4m94ClQA,科技极氪,2023-06-08 15:45:41,小米13，算不算4k价位最香性能小旗舰？  无论是日常用机，还是游戏体验，骁龙8gen2性能强悍。三颗徕卡大师镜头，不仅有常规镜头，还有超广角和长焦，拍照的场景自然更丰富，这样的影像体验自然容易被夸。  屏幕峰值亮度还高达1900nit，这在炎炎夏日里，看得也能清晰，边框还特别的窄，视觉沉浸感更强。 ...全文,0,0,0
13,4910374011015877,N4lSh4gh7,椋核渠,2023-06-08 15:04:17,沉浸感最后留下的只是抽离感和虚无感 ,0,0,0
13,4910346383656964,N4l9Iflli,烟消云散的垃圾筒_816,2023-06-08 13:14:30,#闫桉沈川绮再见深海电影剧情感#太有沉浸感了吧！闫桉唱歌的样子好迷人#再见深海男女对唱版催泪致郁# ,0,0,0
13,4910334580102916,N4kQG0qLW,若梅影视推荐,2023-06-08 12:27:36,深海蛇难视效震撼 变异巨蟒夜袭恐怖邮轮，硬核人兽激斗，超爽沉浸感 电影深海蛇难  若梅影视推荐的微博视频 ,0,0,0
13,4910279466945647,N4jpMt8Sz,Linkxyc,2023-06-08 08:48:36,看网上好多人鼓吹vision pro取代这个取代那个。做为一个买过oculus的用户，我想说因视觉效果更好而取代的因果关系不成立，原因： 1、人对穿戴设备和家用电器的耐受度不同，这是两种概念，穿戴设备要考虑更多，比如便携性（重量尺寸）、社交元素（美观时尚，其他人怎么看的） 2、vr部分的沉浸感不是平面 ...全文,0,0,0
13,4910265542379645,N4j3k9Z3n,客船东渡,2023-06-08 07:53:16,这就是我读新媒体书时，书籍里介绍的画面，极具未来感和交互感以及沉浸感，也是我梦里好几次出现的场景。因为它一直存在我的大脑里，所以现在当它真正现实时，我没有很震惊，觉得这是科技发展到这种程度的情况下理所当然的事,0,0,0
13,4910264057857848,N4j0VwYbu,观澜听涛,2023-06-08 07:47:22,难怪啊，满满的沉浸感，享受感……//@杰克Jack666:确实带劲,0,0,0
13,4910207727567116,N4hy4vKyg,请日日开心,2023-06-08 04:03:32,好！特别好！这期真的好看起来了有原版的水准了！沉浸感也很不错小田一桐全程c，戚哥害怕到手抖都不忘拍证据，雪琴推理没话说，张艺凡脑子转的也很快可以给证据！！终于团队配合起来了期待下周！大半夜看好爽 #女子推理社# ,0,0,0
13,4910163611353174,N4goV5G1o,吃瓜小奶糕,2023-06-08 01:08:13,女推太好看了 这一期没在公司去了山里的一个废弃医院 太吓人了 这一期沉浸感好好 之前大半夜在桥下挖尸体 这一期在废弃医院里挖井 还有废弃空荡的大礼堂 幕布拉开就放音乐还有人声 太吓人了 一群女孩子吓得要命还强撑着努力破案 呜呜呜真不容易女子推理社 ,0,1,6
13,4910149586649144,N4g2irTKg,草莓味的小啊洁,2023-06-08 00:12:29,每当我沉浸感十足的时候，就会提醒我活得清醒点。 ,0,1,1
13,4910142065215054,N4fQalSFM,千羽酱是我yu,2023-06-07 23:42:36,这种新形式火星演唱会参与感和沉浸感可牛啦！,0,0,0
14,4910132141493093,N4fAa6gq9,提宝今天很棒,2023-06-07 23:03:11,20230607 #音乐剧城堡#    好喜欢的一场 存存！ 在一楼后排中可以看到整体，并且望远镜也可以fo到2个人的细节，和二楼相比的优点是演员的视线会落在一楼远处，观看时会更有沉浸感，真是很好的体验  提宝今天很棒的微博视频 ,0,0,3
14,4910130841783291,N4fy47tUL,变态年糕娘,2023-06-07 22:58:01,动态难度是有形的手，破坏沉浸感。之前试玩激战二，就是因为动态难度弃了。,0,0,0
14,4910123795355317,N4fmHmta5,在烧烤架上跳踢踏舞的鱼,2023-06-07 22:30:01,[齐司礼]感觉cos委托还是约高一点的coser有沉浸感一点诶 ,0,0,0
14,4910110264006261,N4f0SgOd7,阿硕哈哈,2023-06-07 21:36:15,女子推理社意外的好看 整个节目以主线为轴每期层层深入推动剧情发展，故事主题也挺深刻，沉浸感逐渐深化 嘉宾的默契也越来越好笑点也挺多，特别是npc们的演技太棒了#女子推理社# ,0,3,4
14,4910107156026805,N4eVRphQx,抛光不锈钢配重,2023-06-07 21:23:54,这篇写的还是比较冷静的：“整体拟真度很高，但沉浸感不如渲染视频呈现的那么好，因为视野仍然可以看到黑边，眼罩下方的漏光也会立刻把我拉回现实。”,0,0,0
14,4910097804037097,N4eGMgWet,卡夫卡的地洞里住着徐吃吃,2023-06-07 20:46:44,找到一些赛尔达的沉浸感了，看到路边的肥麻雀就想搭弓射箭。 ,0,0,0
14,4910084319090162,N4el1C8Lw,Kleingelb,2023-06-07 19:53:09,是的，题面直给就是节目组在偷懒，会大大降低玩家和观众的密室沉浸感，就算服化道再好也没用//@紫星浔:还有一点，“找”题目才是密室的精髓，现在是进入新场景，题目放桌上//@紫星浔:结果，真正的大神/创作者们，一个被摒弃，一个被边缘当做氛围组……评价下滑真是jmz自己努力来的,2,0,5
14,4910062936004834,N4dMxpc8a,骑士影sir,2023-06-07 18:28:11,一场会议，15个人讨论，最终改变了1100万人的命运，让一个种族几近消亡，这样的事情你敢相信吗？然而，这就是不容争辩的残酷史实，也是电影《万湖会议》的故事来源。该片全景还原了这次臭名昭著的会议，带领观众身临其境地感受其中的暗潮汹涌，沉浸感十足。6月9日，重返现场，等你审判。 ,0,0,0
